"symbol","date","low"
"DOGE","2019-05-23",0.00279521
"DOGE","2019-05-24",0.00293160
"DOGE","2019-05-25",0.00295786
"DOGE","2019-05-26",0.00293460
"DOGE","2019-05-27",0.00308643
"DOGE","2019-05-28",0.00307141
"DOGE","2019-05-29",0.00308294
"DOGE","2019-05-30",0.00310967
"DOGE","2019-05-31",0.00317169
"DOGE","2019-06-01",0.00336012
"DOGE","2019-06-02",0.00334232
"DOGE","2019-06-03",0.00319354
"DOGE","2019-06-04",0.00298552
"DOGE","2019-06-05",0.00297952
"DOGE","2019-06-06",0.00300512
"DOGE","2019-06-07",0.00305891
"DOGE","2019-06-08",0.00301730
"DOGE","2019-06-09",0.00297756
"DOGE","2019-06-10",0.00299153
"DOGE","2019-06-11",0.00299791
"DOGE","2019-06-12",0.00301865
"DOGE","2019-06-13",0.00303043
"DOGE","2019-06-14",0.00303662
"DOGE","2019-06-15",0.00309657
"DOGE","2019-06-16",0.00313545
"DOGE","2019-06-17",0.00312505
"DOGE","2019-06-18",0.00310995
"DOGE","2019-06-19",0.00309718
"DOGE","2019-06-20",0.00309485
"DOGE","2019-06-21",0.00312831
"DOGE","2019-06-22",0.00318519
"DOGE","2019-06-23",0.00324988
"DOGE","2019-06-24",0.00323377
"DOGE","2019-06-25",0.00327040
"DOGE","2019-06-26",0.00325237
"DOGE","2019-06-27",0.00299026
"DOGE","2019-06-28",0.00331491
"DOGE","2019-06-29",0.00331414
"DOGE","2019-06-30",0.00324706
"DOGE","2019-07-01",0.00309304
"DOGE","2019-07-02",0.00307953
"DOGE","2019-07-03",0.00317175
"DOGE","2019-07-04",0.00313129
"DOGE","2019-07-05",0.00313009
"DOGE","2019-07-06",0.00347041
"DOGE","2019-07-07",0.00349507
"DOGE","2019-07-08",0.00351324
"DOGE","2019-07-09",0.00345923
"DOGE","2019-07-10",0.00336396
"DOGE","2019-07-11",0.00318926
"DOGE","2019-07-12",0.00320661
"DOGE","2019-07-13",0.00317373
"DOGE","2019-07-14",0.00300959
"DOGE","2019-07-15",0.00292241
"DOGE","2019-07-16",0.00280185
"DOGE","2019-07-17",0.00277214
"DOGE","2019-07-18",0.00287567
"DOGE","2019-07-19",0.00297125
"DOGE","2019-07-20",0.00303839
"DOGE","2019-07-21",0.00298261
"DOGE","2019-07-22",0.00296618
"DOGE","2019-07-23",0.00287390
"DOGE","2019-07-24",0.00281605
"DOGE","2019-07-25",0.00290526
"DOGE","2019-07-26",0.00288250
"DOGE","2019-07-27",0.00279672
"DOGE","2019-07-28",0.00279168
"DOGE","2019-07-29",0.00280925
"DOGE","2019-07-30",0.00280100
"DOGE","2019-07-31",0.00281607
"DOGE","2019-08-01",0.00285998
"DOGE","2019-08-02",0.00289728
"DOGE","2019-08-03",0.00290035
"DOGE","2019-08-04",0.00286419
"DOGE","2019-08-05",0.00293628
"DOGE","2019-08-06",0.00291916
"DOGE","2019-08-07",0.00293828
"DOGE","2019-08-08",0.00285795
"DOGE","2019-08-09",0.00286902
"DOGE","2019-08-10",0.00279583
"DOGE","2019-08-11",0.00283898
"DOGE","2019-08-12",0.00286856
"DOGE","2019-08-13",0.00280447
"DOGE","2019-08-14",0.00271549
"DOGE","2019-08-15",0.00258382
"DOGE","2019-08-16",0.00256117
"DOGE","2019-08-17",0.00261930
"DOGE","2019-08-18",0.00262219
"DOGE","2019-08-19",0.00271584
"DOGE","2019-08-20",0.00271389
"DOGE","2019-08-21",0.00261960
"DOGE","2019-08-22",0.00261678
"DOGE","2019-08-23",0.00265704
"DOGE","2019-08-24",0.00261405
"DOGE","2019-08-25",0.00262492
"DOGE","2019-08-26",0.00263991
"DOGE","2019-08-27",0.00260034
"DOGE","2019-08-28",0.00251139
"DOGE","2019-08-29",0.00239210
"DOGE","2019-08-30",0.00242677
"DOGE","2019-08-31",0.00245906
"DOGE","2019-09-01",0.00244344
"DOGE","2019-09-02",0.00246246
"DOGE","2019-09-03",0.00256016
"DOGE","2019-09-04",0.00254059
"DOGE","2019-09-05",0.00250489
"DOGE","2019-09-06",0.00245989
"DOGE","2019-09-07",0.00247919
"DOGE","2019-09-08",0.00246859
"DOGE","2019-09-09",0.00241834
"DOGE","2019-09-10",0.00240994
"DOGE","2019-09-11",0.00238950
"DOGE","2019-09-12",0.00236637
"DOGE","2019-09-13",0.00239784
"DOGE","2019-09-14",0.00240550
"DOGE","2019-09-15",0.00243838
"DOGE","2019-09-16",0.00242987
"DOGE","2019-09-17",0.00244347
"DOGE","2019-09-18",0.00258168
"DOGE","2019-09-19",0.00258893
"DOGE","2019-09-20",0.00264539
"DOGE","2019-09-21",0.00255572
"DOGE","2019-09-22",0.00254597
"DOGE","2019-09-23",0.00248249
"DOGE","2019-09-24",0.00207701
"DOGE","2019-09-25",0.00211035
"DOGE","2019-09-26",0.00207590
"DOGE","2019-09-27",0.00212135
"DOGE","2019-09-28",0.00220200
"DOGE","2019-09-29",0.00218496
"DOGE","2019-09-30",0.00217120
"DOGE","2019-10-01",0.00238104
"DOGE","2019-10-02",0.00231401
"DOGE","2019-10-03",0.00228995
"DOGE","2019-10-04",0.00228342
"DOGE","2019-10-05",0.00230689
"DOGE","2019-10-06",0.00228994
"DOGE","2019-10-07",0.00230533
"DOGE","2019-10-08",0.00232358
"DOGE","2019-10-09",0.00231688
"DOGE","2019-10-10",0.00232990
"DOGE","2019-10-11",0.00228985
"DOGE","2019-10-12",0.00231047
"DOGE","2019-10-13",0.00232300
"DOGE","2019-10-14",0.00242815
"DOGE","2019-10-15",0.00249540
"DOGE","2019-10-16",0.00250623
"DOGE","2019-10-17",0.00258985
"DOGE","2019-10-18",0.00266764
"DOGE","2019-10-19",0.00266831
"DOGE","2019-10-20",0.00268494
"DOGE","2019-10-21",0.00261840
"DOGE","2019-10-22",0.00255969
"DOGE","2019-10-23",0.00238942
"DOGE","2019-10-24",0.00245104
"DOGE","2019-10-25",0.00250165
"DOGE","2019-10-26",0.00259135
"DOGE","2019-10-27",0.00259465
"DOGE","2019-10-28",0.00262885
"DOGE","2019-10-29",0.00264430
"DOGE","2019-10-30",0.00259736
"DOGE","2019-10-31",0.00258587
"DOGE","2019-11-01",0.00259130
"DOGE","2019-11-02",0.00259675
"DOGE","2019-11-03",0.00262156
"DOGE","2019-11-04",0.00258965
"DOGE","2019-11-05",0.00257455
"DOGE","2019-11-06",0.00261514
"DOGE","2019-11-07",0.00260769
"DOGE","2019-11-08",0.00260348
"DOGE","2019-11-09",0.00264975
"DOGE","2019-11-10",0.00268667
"DOGE","2019-11-11",0.00266895
"DOGE","2019-11-12",0.00267878
"DOGE","2019-11-13",0.00266530
"DOGE","2019-11-14",0.00264195
"DOGE","2019-11-15",0.00260858
"DOGE","2019-11-16",0.00263595
"DOGE","2019-11-17",0.00264081
"DOGE","2019-11-18",0.00254868
"DOGE","2019-11-19",0.00251935
"DOGE","2019-11-20",0.00254268
"DOGE","2019-11-21",0.00237820
"DOGE","2019-11-22",0.00223927
"DOGE","2019-11-23",0.00232722
"DOGE","2019-11-24",0.00229817
"DOGE","2019-11-25",0.00212763
"DOGE","2019-11-26",0.00226468
"DOGE","2019-11-27",0.00222851
"DOGE","2019-11-28",0.00231299
"DOGE","2019-11-29",0.00230498
"DOGE","2019-11-30",0.00231361
"DOGE","2019-12-01",0.00225711
"DOGE","2019-12-02",0.00220402
"DOGE","2019-12-03",0.00216665
"DOGE","2019-12-04",0.00216492
"DOGE","2019-12-05",0.00217153
"DOGE","2019-12-06",0.00218006
"DOGE","2019-12-07",0.00220094
"DOGE","2019-12-08",0.00220700
"DOGE","2019-12-09",0.00219831
"DOGE","2019-12-10",0.00218546
"DOGE","2019-12-11",0.00218107
"DOGE","2019-12-12",0.00216738
"DOGE","2019-12-13",0.00216462
"DOGE","2019-12-14",0.00215019
"DOGE","2019-12-15",0.00207977
"DOGE","2019-12-16",0.00211206
"DOGE","2019-12-17",0.00199697
"DOGE","2019-12-18",0.00200794
"DOGE","2019-12-19",0.00204878
"DOGE","2019-12-20",0.00204837
"DOGE","2019-12-21",0.00204354
"DOGE","2019-12-22",0.00207004
"DOGE","2019-12-23",0.00205450
"DOGE","2019-12-24",0.00205159
"DOGE","2019-12-25",0.00203563
"DOGE","2019-12-26",0.00204705
"DOGE","2019-12-27",0.00203191
"DOGE","2019-12-28",0.00205125
"DOGE","2019-12-29",0.00205642
"DOGE","2019-12-30",0.00204293
"DOGE","2019-12-31",0.00202182
"DOGE","2020-01-01",0.00202117
"DOGE","2020-01-02",0.00198312
"DOGE","2020-01-03",0.00199092
"DOGE","2020-01-04",0.00204994
"DOGE","2020-01-05",0.00211678
"DOGE","2020-01-06",0.00237851
"DOGE","2020-01-07",0.00235361
"DOGE","2020-01-08",0.00226545
"DOGE","2020-01-09",0.00214530
"DOGE","2020-01-10",0.00219906
"DOGE","2020-01-11",0.00229565
"DOGE","2020-01-12",0.00231291
"DOGE","2020-01-13",0.00232706
"DOGE","2020-01-14",0.00234007
"DOGE","2020-01-15",0.00236310
"DOGE","2020-01-16",0.00229339
"DOGE","2020-01-17",0.00231049
"DOGE","2020-01-18",0.00245245
"DOGE","2020-01-19",0.00235925
"DOGE","2020-01-20",0.00235856
"DOGE","2020-01-21",0.00233502
"DOGE","2020-01-22",0.00232049
"DOGE","2020-01-23",0.00223814
"DOGE","2020-01-24",0.00221085
"DOGE","2020-01-25",0.00223525
"DOGE","2020-01-26",0.00223958
"DOGE","2020-01-27",0.00228261
"DOGE","2020-01-28",0.00236260
"DOGE","2020-01-29",0.00238970
"DOGE","2020-01-30",0.00237066
"DOGE","2020-01-31",0.00236866
"DOGE","2020-02-01",0.00238200
"DOGE","2020-02-02",0.00239460
"DOGE","2020-02-03",0.00242705
"DOGE","2020-02-04",0.00240154
"DOGE","2020-02-05",0.00249221
"DOGE","2020-02-06",0.00257390
"DOGE","2020-02-07",0.00264699
"DOGE","2020-02-08",0.00272227
"DOGE","2020-02-09",0.00315210
"DOGE","2020-02-10",0.00290448
"DOGE","2020-02-11",0.00286418
"DOGE","2020-02-12",0.00301313
"DOGE","2020-02-13",0.00297313
"DOGE","2020-02-14",0.00298118
"DOGE","2020-02-15",0.00283874
"DOGE","2020-02-16",0.00262561
"DOGE","2020-02-17",0.00254745
"DOGE","2020-02-18",0.00265513
"DOGE","2020-02-19",0.00262408
"DOGE","2020-02-20",0.00256899
"DOGE","2020-02-21",0.00261389
"DOGE","2020-02-22",0.00257724
"DOGE","2020-02-23",0.00259627
"DOGE","2020-02-24",0.00255668
"DOGE","2020-02-25",0.00243617
"DOGE","2020-02-26",0.00221119
"DOGE","2020-02-27",0.00229783
"DOGE","2020-02-28",0.00222613
"DOGE","2020-02-29",0.00223049
"DOGE","2020-03-01",0.00222328
"DOGE","2020-03-02",0.00225581
"DOGE","2020-03-03",0.00231631
"DOGE","2020-03-04",0.00236706
"DOGE","2020-03-05",0.00239504
"DOGE","2020-03-06",0.00244719
"DOGE","2020-03-07",0.00240088
"DOGE","2020-03-08",0.00218437
"DOGE","2020-03-09",0.00210744
"DOGE","2020-03-10",0.00216579
"DOGE","2020-03-11",0.00209905
"DOGE","2020-03-12",0.00153508
"DOGE","2020-03-13",0.00124706
"DOGE","2020-03-14",0.00163961
"DOGE","2020-03-15",0.00165461
"DOGE","2020-03-16",0.00145317
"DOGE","2020-03-17",0.00155815
"DOGE","2020-03-18",0.00155232
"DOGE","2020-03-19",0.00156173
"DOGE","2020-03-20",0.00167875
"DOGE","2020-03-21",0.00169322
"DOGE","2020-03-22",0.00171874
"DOGE","2020-03-23",0.00169196
"DOGE","2020-03-24",0.00179935
"DOGE","2020-03-25",0.00179917
"DOGE","2020-03-26",0.00182706
"DOGE","2020-03-27",0.00180425
"DOGE","2020-03-28",0.00171623
"DOGE","2020-03-29",0.00171740
"DOGE","2020-03-30",0.00171749
"DOGE","2020-03-31",0.00180450
"DOGE","2020-04-01",0.00177552
"DOGE","2020-04-02",0.00185015
"DOGE","2020-04-03",0.00183374
"DOGE","2020-04-04",0.00184122
"DOGE","2020-04-05",0.00184682
"DOGE","2020-04-06",0.00185171
"DOGE","2020-04-07",0.00193426
"DOGE","2020-04-08",0.00195989
"DOGE","2020-04-09",0.00198470
"DOGE","2020-04-10",0.00189124
"DOGE","2020-04-11",0.00194116
"DOGE","2020-04-12",0.00195112
"DOGE","2020-04-13",0.00189426
"DOGE","2020-04-14",0.00193489
"DOGE","2020-04-15",0.00190635
"DOGE","2020-04-16",0.00188634
"DOGE","2020-04-17",0.00199180
"DOGE","2020-04-18",0.00200711
"DOGE","2020-04-19",0.00202787
"DOGE","2020-04-20",0.00196157
"DOGE","2020-04-21",0.00195237
"DOGE","2020-04-22",0.00196415
"DOGE","2020-04-23",0.00200461
"DOGE","2020-04-24",0.00204178
"DOGE","2020-04-25",0.00208687
"DOGE","2020-04-26",0.00213591
"DOGE","2020-04-27",0.00230785
"DOGE","2020-04-28",0.00232210
"DOGE","2020-04-29",0.00233062
"DOGE","2020-04-30",0.00239175
"DOGE","2020-05-01",0.00244137
"DOGE","2020-05-02",0.00247263
"DOGE","2020-05-03",0.00247977
"DOGE","2020-05-04",0.00238905
"DOGE","2020-05-05",0.00244937
"DOGE","2020-05-06",0.00247301
"DOGE","2020-05-07",0.00247916
"DOGE","2020-05-08",0.00259406
"DOGE","2020-05-09",0.00256547
"DOGE","2020-05-10",0.00236044
"DOGE","2020-05-11",0.00233820
"DOGE","2020-05-12",0.00240594
"DOGE","2020-05-13",0.00245828
"DOGE","2020-05-14",0.00251213
"DOGE","2020-05-15",0.00248678
"DOGE","2020-05-16",0.00248357
"DOGE","2020-05-17",0.00250928
"DOGE","2020-05-18",0.00251328
"DOGE","2020-05-19",0.00250125
"DOGE","2020-05-20",0.00248744
"DOGE","2020-05-21",0.00242340
"DOGE","2020-05-22",0.00247296
"DOGE","2020-05-23",0.00249927
"DOGE","2020-05-24",0.00245114
"DOGE","2020-05-25",0.00243500
"DOGE","2020-05-26",0.00247213
"DOGE","2020-05-27",0.00247207
"DOGE","2020-05-28",0.00249492
"DOGE","2020-05-29",0.00250440
"DOGE","2020-05-30",0.00252262
"DOGE","2020-05-31",0.00254925
"DOGE","2020-06-01",0.00255269
"DOGE","2020-06-02",0.00252020
"DOGE","2020-06-03",0.00254588
"DOGE","2020-06-04",0.00257143
"DOGE","2020-06-05",0.00258030
"DOGE","2020-06-06",0.00256620
"DOGE","2020-06-07",0.00255835
"DOGE","2020-06-08",0.00256082
"DOGE","2020-06-09",0.00251678
"DOGE","2020-06-10",0.00255295
"DOGE","2020-06-11",0.00242924
"DOGE","2020-06-12",0.00244663
"DOGE","2020-06-13",0.00250058
"DOGE","2020-06-14",0.00250083
"DOGE","2020-06-15",0.00240710
"DOGE","2020-06-16",0.00243426
"DOGE","2020-06-17",0.00245776
"DOGE","2020-06-18",0.00244729
"DOGE","2020-06-19",0.00242963
"DOGE","2020-06-20",0.00241930
"DOGE","2020-06-21",0.00244101
"DOGE","2020-06-22",0.00244262
"DOGE","2020-06-23",0.00245691
"DOGE","2020-06-24",0.00238934
"DOGE","2020-06-25",0.00239028
"DOGE","2020-06-26",0.00235851
"DOGE","2020-06-27",0.00229440
"DOGE","2020-06-28",0.00228278
"DOGE","2020-06-29",0.00230138
"DOGE","2020-06-30",0.00229696
"DOGE","2020-07-01",0.00230134
"DOGE","2020-07-02",0.00230160
"DOGE","2020-07-03",0.00230419
"DOGE","2020-07-04",0.00228852
"DOGE","2020-07-05",0.00227692
"DOGE","2020-07-06",0.00230197
"DOGE","2020-07-07",0.00259981
"DOGE","2020-07-08",0.00306078
"DOGE","2020-07-09",0.00414798
"DOGE","2020-07-10",0.00343782
"DOGE","2020-07-11",0.00347573
"DOGE","2020-07-12",0.00361376
"DOGE","2020-07-13",0.00305878
"DOGE","2020-07-14",0.00306064
"DOGE","2020-07-15",0.00307393
"DOGE","2020-07-16",0.00289272
"DOGE","2020-07-17",0.00293705
"DOGE","2020-07-18",0.00303055
"DOGE","2020-07-19",0.00332885
"DOGE","2020-07-20",0.00316700
"DOGE","2020-07-21",0.00318691
"DOGE","2020-07-22",0.00322128
"DOGE","2020-07-23",0.00326505
"DOGE","2020-07-24",0.00317739
"DOGE","2020-07-25",0.00318928
"DOGE","2020-07-26",0.00318423
"DOGE","2020-07-27",0.00304022
"DOGE","2020-07-28",0.00313248
"DOGE","2020-07-29",0.00317531
"DOGE","2020-07-30",0.00316349
"DOGE","2020-07-31",0.00318096
"DOGE","2020-08-01",0.00320347
"DOGE","2020-08-02",0.00326619
"DOGE","2020-08-03",0.00330844
"DOGE","2020-08-04",0.00337626
"DOGE","2020-08-05",0.00348473
"DOGE","2020-08-06",0.00346138
"DOGE","2020-08-07",0.00342486
"DOGE","2020-08-08",0.00345324
"DOGE","2020-08-09",0.00342976
"DOGE","2020-08-10",0.00345434
"DOGE","2020-08-11",0.00334612
"DOGE","2020-08-12",0.00334133
"DOGE","2020-08-13",0.00336503
"DOGE","2020-08-14",0.00347590
"DOGE","2020-08-15",0.00349971
"DOGE","2020-08-16",0.00346873
"DOGE","2020-08-17",0.00350042
"DOGE","2020-08-18",0.00348301
"DOGE","2020-08-19",0.00336835
"DOGE","2020-08-20",0.00339031
"DOGE","2020-08-21",0.00338903
"DOGE","2020-08-22",0.00335427
"DOGE","2020-08-23",0.00338791
"DOGE","2020-08-24",0.00338574
"DOGE","2020-08-25",0.00323918
"DOGE","2020-08-26",0.00325094
"DOGE","2020-08-27",0.00316547
"DOGE","2020-08-28",0.00318202
"DOGE","2020-08-29",0.00324155
"DOGE","2020-08-30",0.00327408
"DOGE","2020-08-31",0.00320388
"DOGE","2020-09-01",0.00319404
"DOGE","2020-09-02",0.00306506
"DOGE","2020-09-03",0.00279026
"DOGE","2020-09-04",0.00275293
"DOGE","2020-09-05",0.00271978
"DOGE","2020-09-06",0.00270370
"DOGE","2020-09-07",0.00270833
"DOGE","2020-09-08",0.00270019
"DOGE","2020-09-09",0.00270425
"DOGE","2020-09-10",0.00275235
"DOGE","2020-09-11",0.00274162
"DOGE","2020-09-12",0.00278118
"DOGE","2020-09-13",0.00274554
"DOGE","2020-09-14",0.00274190
"DOGE","2020-09-15",0.00278490
"DOGE","2020-09-16",0.00279084
"DOGE","2020-09-17",0.00278072
"DOGE","2020-09-18",0.00274892
"DOGE","2020-09-19",0.00277255
"DOGE","2020-09-20",0.00272172
"DOGE","2020-09-21",0.00261605
"DOGE","2020-09-22",0.00260366
"DOGE","2020-09-23",0.00254017
"DOGE","2020-09-24",0.00253555
"DOGE","2020-09-25",0.00261648
"DOGE","2020-09-26",0.00267844
"DOGE","2020-09-27",0.00266419
"DOGE","2020-09-28",0.00263962
"DOGE","2020-09-29",0.00263576
"DOGE","2020-09-30",0.00261719
"DOGE","2020-10-01",0.00258433
"DOGE","2020-10-02",0.00253940
"DOGE","2020-10-03",0.00257411
"DOGE","2020-10-04",0.00258973
"DOGE","2020-10-05",0.00259921
"DOGE","2020-10-06",0.00257354
"DOGE","2020-10-07",0.00256496
"DOGE","2020-10-08",0.00256011
"DOGE","2020-10-09",0.00259469
"DOGE","2020-10-10",0.00265414
"DOGE","2020-10-11",0.00264896
"DOGE","2020-10-12",0.00262869
"DOGE","2020-10-13",0.00262669
"DOGE","2020-10-14",0.00261777
"DOGE","2020-10-15",0.00256916
"DOGE","2020-10-16",0.00255745
"DOGE","2020-10-17",0.00257260
"DOGE","2020-10-18",0.00257653
"DOGE","2020-10-19",0.00257212
"DOGE","2020-10-20",0.00258055
"DOGE","2020-10-21",0.00259368
"DOGE","2020-10-22",0.00262440
"DOGE","2020-10-23",0.00263654
"DOGE","2020-10-24",0.00262372
"DOGE","2020-10-25",0.00262441
"DOGE","2020-10-26",0.00263565
"DOGE","2020-10-27",0.00262958
"DOGE","2020-10-28",0.00257461
"DOGE","2020-10-29",0.00251772
"DOGE","2020-10-30",0.00253304
"DOGE","2020-10-31",0.00255588
"DOGE","2020-11-01",0.00256138
"DOGE","2020-11-02",0.00251520
"DOGE","2020-11-03",0.00245235
"DOGE","2020-11-04",0.00249686
"DOGE","2020-11-05",0.00249556
"DOGE","2020-11-06",0.00260828
"DOGE","2020-11-07",0.00261190
"DOGE","2020-11-08",0.00265770
"DOGE","2020-11-09",0.00266267
"DOGE","2020-11-10",0.00265495
"DOGE","2020-11-11",0.00275337
"DOGE","2020-11-12",0.00274703
"DOGE","2020-11-13",0.00277714
"DOGE","2020-11-14",0.00272132
"DOGE","2020-11-15",0.00273905
"DOGE","2020-11-16",0.00275741
"DOGE","2020-11-17",0.00288573
"DOGE","2020-11-18",0.00285476
"DOGE","2020-11-19",0.00286789
"DOGE","2020-11-20",0.00290823
"DOGE","2020-11-21",0.00298434
"DOGE","2020-11-22",0.00318139
"DOGE","2020-11-23",0.00323165
"DOGE","2020-11-24",0.00357915
"DOGE","2020-11-25",0.00364154
"DOGE","2020-11-26",0.00297994
"DOGE","2020-11-27",0.00309254
"DOGE","2020-11-28",0.00324746
"DOGE","2020-11-29",0.00335794
"DOGE","2020-11-30",0.00341425
"DOGE","2020-12-01",0.00326929
"DOGE","2020-12-02",0.00329289
"DOGE","2020-12-03",0.00335193
"DOGE","2020-12-04",0.00328513
"DOGE","2020-12-05",0.00326813
"DOGE","2020-12-06",0.00334326
"DOGE","2020-12-07",0.00332001
"DOGE","2020-12-08",0.00313779
"DOGE","2020-12-09",0.00301599
"DOGE","2020-12-10",0.00306605
"DOGE","2020-12-11",0.00300878
"DOGE","2020-12-12",0.00307487
"DOGE","2020-12-13",0.00315334
"DOGE","2020-12-14",0.00319910
"DOGE","2020-12-15",0.00317804
"DOGE","2020-12-16",0.00318609
"DOGE","2020-12-17",0.00340598
"DOGE","2020-12-18",0.00361838
"DOGE","2020-12-19",0.00381024
"DOGE","2020-12-20",0.00382694
"DOGE","2020-12-21",0.00436308
"DOGE","2020-12-22",0.00436991
"DOGE","2020-12-23",0.00363983
"DOGE","2020-12-24",0.00369705
"DOGE","2020-12-25",0.00439461
"DOGE","2020-12-26",0.00442294
"DOGE","2020-12-27",0.00442851
"DOGE","2020-12-28",0.00452339
"DOGE","2020-12-29",0.00427753
"DOGE","2020-12-30",0.00445270
"DOGE","2020-12-31",0.00455281
"DOGE","2021-01-01",0.00461528
"DOGE","2021-01-02",0.00558386
"DOGE","2021-01-03",0.00940941
"DOGE","2021-01-04",0.00787753
"DOGE","2021-01-05",0.00897184
"DOGE","2021-01-06",0.00968492
"DOGE","2021-01-07",0.00916241
"DOGE","2021-01-08",0.00898616
"DOGE","2021-01-09",0.00974038
"DOGE","2021-01-10",0.00917681
"DOGE","2021-01-11",0.00677014
"DOGE","2021-01-12",0.00790427
"DOGE","2021-01-13",0.00778733
"DOGE","2021-01-14",0.00834908
"DOGE","2021-01-15",0.00845975
"DOGE","2021-01-16",0.00914007
"DOGE","2021-01-17",0.00884140
"DOGE","2021-01-18",0.00898064
"DOGE","2021-01-19",0.00901992
"DOGE","2021-01-20",0.00852898
"DOGE","2021-01-21",0.00806144
"DOGE","2021-01-22",0.00765432
"DOGE","2021-01-23",0.00838848
"DOGE","2021-01-24",0.00851582
"DOGE","2021-01-25",0.00827601
"DOGE","2021-01-26",0.00802161
"DOGE","2021-01-27",0.00729356
"DOGE","2021-01-28",0.00735142
"DOGE","2021-01-29",0.03234054
"DOGE","2021-01-30",0.02248832
"DOGE","2021-01-31",0.02710178
"DOGE","2021-02-01",0.03336688
"DOGE","2021-02-02",0.02919459
"DOGE","2021-02-03",0.03114623
"DOGE","2021-02-04",0.03594477
"DOGE","2021-02-05",0.04353977
"DOGE","2021-02-06",0.04490357
"DOGE","2021-02-07",0.05423930
"DOGE","2021-02-08",0.06470163
"DOGE","2021-02-09",0.06562090
"DOGE","2021-02-10",0.06852545
"DOGE","2021-02-11",0.06829016
"DOGE","2021-02-12",0.06144501
"DOGE","2021-02-13",0.06613511
"DOGE","2021-02-14",0.05672307
"DOGE","2021-02-15",0.04854737
"DOGE","2021-02-16",0.05098287
"DOGE","2021-02-17",0.04803387
"DOGE","2021-02-18",0.04898933
"DOGE","2021-02-19",0.05431458
"DOGE","2021-02-20",0.05162842
"DOGE","2021-02-21",0.05355587
"DOGE","2021-02-22",0.04709622
"DOGE","2021-02-23",0.04241035
"DOGE","2021-02-24",0.04621590
"DOGE","2021-02-25",0.04986917
"DOGE","2021-02-26",0.04870779
"DOGE","2021-02-27",0.04929685
"DOGE","2021-02-28",0.04508753
"DOGE","2021-03-01",0.04802913
"DOGE","2021-03-02",0.04929915
"DOGE","2021-03-03",0.05007821
"DOGE","2021-03-04",0.04787887
"DOGE","2021-03-05",0.04814676
"DOGE","2021-03-06",0.04938261
"DOGE","2021-03-07",0.05057226
"DOGE","2021-03-08",0.05167218
"DOGE","2021-03-09",0.05605134
"DOGE","2021-03-10",0.05469198
"DOGE","2021-03-11",0.05450212
"DOGE","2021-03-12",0.05451291
"DOGE","2021-03-13",0.05475621
"DOGE","2021-03-14",0.05859190
"DOGE","2021-03-15",0.05514074
"DOGE","2021-03-16",0.05549320
"DOGE","2021-03-17",0.05647126
"DOGE","2021-03-18",0.05414289
"DOGE","2021-03-19",0.05660434
"DOGE","2021-03-20",0.05812032
"DOGE","2021-03-21",0.05679761
"DOGE","2021-03-22",0.05490874
"DOGE","2021-03-23",0.05293964
"DOGE","2021-03-24",0.05124163
"DOGE","2021-03-25",0.04969711
"DOGE","2021-03-26",0.05133141
"DOGE","2021-03-27",0.05352778
"DOGE","2021-03-28",0.05301326
"DOGE","2021-03-29",0.05317507
"DOGE","2021-03-30",0.05369696
"DOGE","2021-03-31",0.05226941
"DOGE","2021-04-01",0.05364425
"DOGE","2021-04-02",0.05733330
"DOGE","2021-04-03",0.05580360
"DOGE","2021-04-04",0.05529456
"DOGE","2021-04-05",0.05643507
"DOGE","2021-04-06",0.05809422
"DOGE","2021-04-07",0.05764144
"DOGE","2021-04-08",0.05881733
"DOGE","2021-04-09",0.06029608
"DOGE","2021-04-10",0.06081843
"DOGE","2021-04-11",0.06320268
"DOGE","2021-04-12",0.06888870
"DOGE","2021-04-13",0.07067774
"DOGE","2021-04-14",0.09245176
"DOGE","2021-04-15",0.12073597
"DOGE","2021-04-16",0.18048803
"DOGE","2021-04-17",0.23652374
"DOGE","2021-04-18",0.24644026
"DOGE","2021-04-19",0.30907954
"DOGE","2021-04-20",0.27161780
"DOGE","2021-04-21",0.29703581
"DOGE","2021-04-22",0.25627603
"DOGE","2021-04-23",0.16366860
"DOGE","2021-04-24",0.22989127
"DOGE","2021-04-25",0.22630098
"DOGE","2021-04-26",0.24802595
"DOGE","2021-04-27",0.26492827
"DOGE","2021-04-28",0.25623111
"DOGE","2021-04-29",0.29690443
"DOGE","2021-04-30",0.30298088
"DOGE","2021-05-01",0.32829023
"DOGE","2021-05-02",0.36487366
"DOGE","2021-05-03",0.37363145
"DOGE","2021-05-04",0.40079964
"DOGE","2021-05-05",0.52382210
"DOGE","2021-05-06",0.54510206
"DOGE","2021-05-07",0.52017412
"DOGE","2021-05-08",0.60816772
"DOGE","2021-05-09",0.42570568
"DOGE","2021-05-10",0.42129132
"DOGE","2021-05-11",0.44503421
"DOGE","2021-05-12",0.38537602
"DOGE","2021-05-13",0.35717463
"DOGE","2021-05-14",0.46462199
"DOGE","2021-05-15",0.49129942
"DOGE","2021-05-16",0.45102325
"DOGE","2021-05-17",0.45855106
"DOGE","2021-05-18",0.47038424
"DOGE","2021-05-19",0.21826701
"DOGE","2021-05-20",0.29625272
"DOGE","2021-05-21",0.31476616
"DOGE","2021-05-22",0.31816884
"DOGE","2021-05-23",0.24943722
"DOGE","2021-05-24",0.29629074
"DOGE","2021-05-25",0.32349721
"DOGE","2021-05-26",0.33885732
"DOGE","2021-05-27",0.32814405
