"symbol","date","high"
"DOGE","2019-01-13",0.00217107
"DOGE","2019-01-14",0.00219839
"DOGE","2019-01-15",0.00218791
"DOGE","2019-01-16",0.00214081
"DOGE","2019-01-17",0.00214658
"DOGE","2019-01-18",0.00211729
"DOGE","2019-01-19",0.00216014
"DOGE","2019-01-20",0.00215344
"DOGE","2019-01-21",0.00212172
"DOGE","2019-01-22",0.00211225
"DOGE","2019-01-23",0.00206772
"DOGE","2019-01-24",0.00207320
"DOGE","2019-01-25",0.00218292
"DOGE","2019-01-26",0.00215168
"DOGE","2019-01-27",0.00209595
"DOGE","2019-01-28",0.00202830
"DOGE","2019-01-29",0.00196997
"DOGE","2019-01-30",0.00196991
"DOGE","2019-01-31",0.00198748
"DOGE","2019-02-01",0.00192756
"DOGE","2019-02-02",0.00195604
"DOGE","2019-02-03",0.00195721
"DOGE","2019-02-04",0.00193168
"DOGE","2019-02-05",0.00191312
"DOGE","2019-02-06",0.00190248
"DOGE","2019-02-07",0.00189013
"DOGE","2019-02-08",0.00195738
"DOGE","2019-02-09",0.00199607
"DOGE","2019-02-10",0.00195281
"DOGE","2019-02-11",0.00194620
"DOGE","2019-02-12",0.00191081
"DOGE","2019-02-13",0.00191042
"DOGE","2019-02-14",0.00190852
"DOGE","2019-02-15",0.00191464
"DOGE","2019-02-16",0.00192881
"DOGE","2019-02-17",0.00199335
"DOGE","2019-02-18",0.00212448
"DOGE","2019-02-19",0.00213856
"DOGE","2019-02-20",0.00208071
"DOGE","2019-02-21",0.00207845
"DOGE","2019-02-22",0.00207123
"DOGE","2019-02-23",0.00211079
"DOGE","2019-02-24",0.00212494
"DOGE","2019-02-25",0.00204464
"DOGE","2019-02-26",0.00205015
"DOGE","2019-02-27",0.00203259
"DOGE","2019-02-28",0.00202398
"DOGE","2019-03-01",0.00202026
"DOGE","2019-03-02",0.00201334
"DOGE","2019-03-03",0.00202415
"DOGE","2019-03-04",0.00201094
"DOGE","2019-03-05",0.00200333
"DOGE","2019-03-06",0.00199219
"DOGE","2019-03-07",0.00201549
"DOGE","2019-03-08",0.00199825
"DOGE","2019-03-09",0.00201453
"DOGE","2019-03-10",0.00200407
"DOGE","2019-03-11",0.00200613
"DOGE","2019-03-12",0.00203041
"DOGE","2019-03-13",0.00205265
"DOGE","2019-03-14",0.00204373
"DOGE","2019-03-15",0.00205827
"DOGE","2019-03-16",0.00209870
"DOGE","2019-03-17",0.00209046
"DOGE","2019-03-18",0.00209444
"DOGE","2019-03-19",0.00210604
"DOGE","2019-03-20",0.00209165
"DOGE","2019-03-21",0.00207431
"DOGE","2019-03-22",0.00207361
"DOGE","2019-03-23",0.00207996
"DOGE","2019-03-24",0.00208041
"DOGE","2019-03-25",0.00206551
"DOGE","2019-03-26",0.00206138
"DOGE","2019-03-27",0.00208867
"DOGE","2019-03-28",0.00209186
"DOGE","2019-03-29",0.00210171
"DOGE","2019-03-30",0.00216567
"DOGE","2019-03-31",0.00210034
"DOGE","2019-04-01",0.00253179
"DOGE","2019-04-02",0.00286286
"DOGE","2019-04-03",0.00365592
"DOGE","2019-04-04",0.00409558
"DOGE","2019-04-05",0.00375488
"DOGE","2019-04-06",0.00359410
"DOGE","2019-04-07",0.00351686
"DOGE","2019-04-08",0.00343673
"DOGE","2019-04-09",0.00307050
"DOGE","2019-04-10",0.00307981
"DOGE","2019-04-11",0.00303095
"DOGE","2019-04-12",0.00287259
"DOGE","2019-04-13",0.00290610
"DOGE","2019-04-14",0.00290270
"DOGE","2019-04-15",0.00292315
"DOGE","2019-04-16",0.00285627
"DOGE","2019-04-17",0.00286067
"DOGE","2019-04-18",0.00295841
"DOGE","2019-04-19",0.00294832
"DOGE","2019-04-20",0.00290291
"DOGE","2019-04-21",0.00290583
"DOGE","2019-04-22",0.00282376
"DOGE","2019-04-23",0.00285561
"DOGE","2019-04-24",0.00277876
"DOGE","2019-04-25",0.00262025
"DOGE","2019-04-26",0.00252568
"DOGE","2019-04-27",0.00254514
"DOGE","2019-04-28",0.00256282
"DOGE","2019-04-29",0.00255088
"DOGE","2019-04-30",0.00251876
"DOGE","2019-05-01",0.00255054
"DOGE","2019-05-02",0.00265638
"DOGE","2019-05-03",0.00275253
"DOGE","2019-05-04",0.00278291
"DOGE","2019-05-05",0.00270856
"DOGE","2019-05-06",0.00266058
"DOGE","2019-05-07",0.00263213
"DOGE","2019-05-08",0.00257179
"DOGE","2019-05-09",0.00255417
"DOGE","2019-05-10",0.00255937
"DOGE","2019-05-11",0.00279889
"DOGE","2019-05-12",0.00282030
"DOGE","2019-05-13",0.00282270
"DOGE","2019-05-14",0.00319866
"DOGE","2019-05-15",0.00331685
"DOGE","2019-05-16",0.00352149
"DOGE","2019-05-17",0.00318559
"DOGE","2019-05-18",0.00305442
"DOGE","2019-05-19",0.00319523
"DOGE","2019-05-20",0.00318561
"DOGE","2019-05-21",0.00311184
"DOGE","2019-05-22",0.00309055
"DOGE","2019-05-23",0.00297974
"DOGE","2019-05-24",0.00302203
"DOGE","2019-05-25",0.00301060
"DOGE","2019-05-26",0.00311504
"DOGE","2019-05-27",0.00320706
"DOGE","2019-05-28",0.00316822
"DOGE","2019-05-29",0.00315055
"DOGE","2019-05-30",0.00359959
"DOGE","2019-05-31",0.00344324
"DOGE","2019-06-01",0.00351988
"DOGE","2019-06-02",0.00344780
"DOGE","2019-06-03",0.00341026
"DOGE","2019-06-04",0.00321283
"DOGE","2019-06-05",0.00309795
"DOGE","2019-06-06",0.00312422
"DOGE","2019-06-07",0.00319496
"DOGE","2019-06-08",0.00319127
"DOGE","2019-06-09",0.00321845
"DOGE","2019-06-10",0.00313474
"DOGE","2019-06-11",0.00314253
"DOGE","2019-06-12",0.00309355
"DOGE","2019-06-13",0.00316848
"DOGE","2019-06-14",0.00314231
"DOGE","2019-06-15",0.00320415
"DOGE","2019-06-16",0.00333579
"DOGE","2019-06-17",0.00322489
"DOGE","2019-06-18",0.00319874
"DOGE","2019-06-19",0.00315447
"DOGE","2019-06-20",0.00320365
"DOGE","2019-06-21",0.00325055
"DOGE","2019-06-22",0.00335431
"DOGE","2019-06-23",0.00349637
"DOGE","2019-06-24",0.00343094
"DOGE","2019-06-25",0.00339510
"DOGE","2019-06-26",0.00344951
"DOGE","2019-06-27",0.00349516
"DOGE","2019-06-28",0.00352251
"DOGE","2019-06-29",0.00348613
"DOGE","2019-06-30",0.00344561
"DOGE","2019-07-01",0.00332518
"DOGE","2019-07-02",0.00335991
"DOGE","2019-07-03",0.00333592
"DOGE","2019-07-04",0.00335659
"DOGE","2019-07-05",0.00447086
"DOGE","2019-07-06",0.00396775
"DOGE","2019-07-07",0.00365833
"DOGE","2019-07-08",0.00364442
"DOGE","2019-07-09",0.00361515
"DOGE","2019-07-10",0.00359982
"DOGE","2019-07-11",0.00342649
"DOGE","2019-07-12",0.00336821
"DOGE","2019-07-13",0.00335130
"DOGE","2019-07-14",0.00325915
"DOGE","2019-07-15",0.00313255
"DOGE","2019-07-16",0.00312480
"DOGE","2019-07-17",0.00317706
"DOGE","2019-07-18",0.00314517
"DOGE","2019-07-19",0.00313473
"DOGE","2019-07-20",0.00318738
"DOGE","2019-07-21",0.00316633
"DOGE","2019-07-22",0.00310027
"DOGE","2019-07-23",0.00300336
"DOGE","2019-07-24",0.00291739
"DOGE","2019-07-25",0.00301777
"DOGE","2019-07-26",0.00294933
"DOGE","2019-07-27",0.00303030
"DOGE","2019-07-28",0.00288726
"DOGE","2019-07-29",0.00289720
"DOGE","2019-07-30",0.00288780
"DOGE","2019-07-31",0.00290751
"DOGE","2019-08-01",0.00295883
"DOGE","2019-08-02",0.00297522
"DOGE","2019-08-03",0.00296045
"DOGE","2019-08-04",0.00298360
"DOGE","2019-08-05",0.00316220
"DOGE","2019-08-06",0.00331605
"DOGE","2019-08-07",0.00305033
"DOGE","2019-08-08",0.00301231
"DOGE","2019-08-09",0.00293345
"DOGE","2019-08-10",0.00292857
"DOGE","2019-08-11",0.00290151
"DOGE","2019-08-12",0.00290066
"DOGE","2019-08-13",0.00289014
"DOGE","2019-08-14",0.00282993
"DOGE","2019-08-15",0.00275306
"DOGE","2019-08-16",0.00271432
"DOGE","2019-08-17",0.00269032
"DOGE","2019-08-18",0.00273019
"DOGE","2019-08-19",0.00282701
"DOGE","2019-08-20",0.00280693
"DOGE","2019-08-21",0.00277007
"DOGE","2019-08-22",0.00273105
"DOGE","2019-08-23",0.00289855
"DOGE","2019-08-24",0.00272470
"DOGE","2019-08-25",0.00288811
"DOGE","2019-08-26",0.00282883
"DOGE","2019-08-27",0.00278771
"DOGE","2019-08-28",0.00263317
"DOGE","2019-08-29",0.00252425
"DOGE","2019-08-30",0.00248709
"DOGE","2019-08-31",0.00252863
"DOGE","2019-09-01",0.00253302
"DOGE","2019-09-02",0.00261633
"DOGE","2019-09-03",0.00272382
"DOGE","2019-09-04",0.00269478
"DOGE","2019-09-05",0.00269202
"DOGE","2019-09-06",0.00264002
"DOGE","2019-09-07",0.00256944
"DOGE","2019-09-08",0.00255974
"DOGE","2019-09-09",0.00250981
"DOGE","2019-09-10",0.00248950
"DOGE","2019-09-11",0.00245130
"DOGE","2019-09-12",0.00244561
"DOGE","2019-09-13",0.00243237
"DOGE","2019-09-14",0.00245124
"DOGE","2019-09-15",0.00248630
"DOGE","2019-09-16",0.00249144
"DOGE","2019-09-17",0.00261508
"DOGE","2019-09-18",0.00299332
"DOGE","2019-09-19",0.00273374
"DOGE","2019-09-20",0.00271616
"DOGE","2019-09-21",0.00267240
"DOGE","2019-09-22",0.00260868
"DOGE","2019-09-23",0.00260032
"DOGE","2019-09-24",0.00250194
"DOGE","2019-09-25",0.00224286
"DOGE","2019-09-26",0.00222897
"DOGE","2019-09-27",0.00222757
"DOGE","2019-09-28",0.00224802
"DOGE","2019-09-29",0.00233590
"DOGE","2019-09-30",0.00241613
"DOGE","2019-10-01",0.00249723
"DOGE","2019-10-02",0.00241140
"DOGE","2019-10-03",0.00236469
"DOGE","2019-10-04",0.00236267
"DOGE","2019-10-05",0.00237741
"DOGE","2019-10-06",0.00236217
"DOGE","2019-10-07",0.00240779
"DOGE","2019-10-08",0.00241798
"DOGE","2019-10-09",0.00240238
"DOGE","2019-10-10",0.00239959
"DOGE","2019-10-11",0.00238305
"DOGE","2019-10-12",0.00238333
"DOGE","2019-10-13",0.00261799
"DOGE","2019-10-14",0.00263616
"DOGE","2019-10-15",0.00256495
"DOGE","2019-10-16",0.00261871
"DOGE","2019-10-17",0.00293166
"DOGE","2019-10-18",0.00286289
"DOGE","2019-10-19",0.00279527
"DOGE","2019-10-20",0.00277543
"DOGE","2019-10-21",0.00281310
"DOGE","2019-10-22",0.00277639
"DOGE","2019-10-23",0.00258720
"DOGE","2019-10-24",0.00255271
"DOGE","2019-10-25",0.00271394
"DOGE","2019-10-26",0.00285850
"DOGE","2019-10-27",0.00274728
"DOGE","2019-10-28",0.00272223
"DOGE","2019-10-29",0.00272847
"DOGE","2019-10-30",0.00268187
"DOGE","2019-10-31",0.00267515
"DOGE","2019-11-01",0.00263929
"DOGE","2019-11-02",0.00265057
"DOGE","2019-11-03",0.00267359
"DOGE","2019-11-04",0.00264548
"DOGE","2019-11-05",0.00265105
"DOGE","2019-11-06",0.00264988
"DOGE","2019-11-07",0.00273391
"DOGE","2019-11-08",0.00273137
"DOGE","2019-11-09",0.00274189
"DOGE","2019-11-10",0.00278470
"DOGE","2019-11-11",0.00277978
"DOGE","2019-11-12",0.00273520
"DOGE","2019-11-13",0.00272533
"DOGE","2019-11-14",0.00269795
"DOGE","2019-11-15",0.00268902
"DOGE","2019-11-16",0.00267476
"DOGE","2019-11-17",0.00271773
"DOGE","2019-11-18",0.00271549
"DOGE","2019-11-19",0.00260805
"DOGE","2019-11-20",0.00269817
"DOGE","2019-11-21",0.00256612
"DOGE","2019-11-22",0.00251932
"DOGE","2019-11-23",0.00250711
"DOGE","2019-11-24",0.00251043
"DOGE","2019-11-25",0.00236878
"DOGE","2019-11-26",0.00234173
"DOGE","2019-11-27",0.00235755
"DOGE","2019-11-28",0.00238010
"DOGE","2019-11-29",0.00245751
"DOGE","2019-11-30",0.00247403
"DOGE","2019-12-01",0.00239424
"DOGE","2019-12-02",0.00231191
"DOGE","2019-12-03",0.00225590
"DOGE","2019-12-04",0.00224124
"DOGE","2019-12-05",0.00230482
"DOGE","2019-12-06",0.00227984
"DOGE","2019-12-07",0.00224832
"DOGE","2019-12-08",0.00234127
"DOGE","2019-12-09",0.00225072
"DOGE","2019-12-10",0.00222212
"DOGE","2019-12-11",0.00224023
"DOGE","2019-12-12",0.00219798
"DOGE","2019-12-13",0.00220754
"DOGE","2019-12-14",0.00220384
"DOGE","2019-12-15",0.00217145
"DOGE","2019-12-16",0.00218369
"DOGE","2019-12-17",0.00215241
"DOGE","2019-12-18",0.00219188
"DOGE","2019-12-19",0.00219878
"DOGE","2019-12-20",0.00214136
"DOGE","2019-12-21",0.00208797
"DOGE","2019-12-22",0.00211995
"DOGE","2019-12-23",0.00213672
"DOGE","2019-12-24",0.00211434
"DOGE","2019-12-25",0.00209821
"DOGE","2019-12-26",0.00209766
"DOGE","2019-12-27",0.00207510
"DOGE","2019-12-28",0.00209028
"DOGE","2019-12-29",0.00211417
"DOGE","2019-12-30",0.00207719
"DOGE","2019-12-31",0.00205636
"DOGE","2020-01-01",0.00205210
"DOGE","2020-01-02",0.00211001
"DOGE","2020-01-03",0.00217721
"DOGE","2020-01-04",0.00248978
"DOGE","2020-01-05",0.00249130
"DOGE","2020-01-06",0.00256355
"DOGE","2020-01-07",0.00249680
"DOGE","2020-01-08",0.00246518
"DOGE","2020-01-09",0.00231418
"DOGE","2020-01-10",0.00236058
"DOGE","2020-01-11",0.00237290
"DOGE","2020-01-12",0.00241274
"DOGE","2020-01-13",0.00240659
"DOGE","2020-01-14",0.00251445
"DOGE","2020-01-15",0.00254136
"DOGE","2020-01-16",0.00242374
"DOGE","2020-01-17",0.00251631
"DOGE","2020-01-18",0.00253792
"DOGE","2020-01-19",0.00256997
"DOGE","2020-01-20",0.00242321
"DOGE","2020-01-21",0.00240267
"DOGE","2020-01-22",0.00239876
"DOGE","2020-01-23",0.00235785
"DOGE","2020-01-24",0.00229326
"DOGE","2020-01-25",0.00227623
"DOGE","2020-01-26",0.00230658
"DOGE","2020-01-27",0.00241284
"DOGE","2020-01-28",0.00244963
"DOGE","2020-01-29",0.00247128
"DOGE","2020-01-30",0.00244622
"DOGE","2020-01-31",0.00245836
"DOGE","2020-02-01",0.00243072
"DOGE","2020-02-02",0.00250594
"DOGE","2020-02-03",0.00251712
"DOGE","2020-02-04",0.00250330
"DOGE","2020-02-05",0.00262959
"DOGE","2020-02-06",0.00267733
"DOGE","2020-02-07",0.00277045
"DOGE","2020-02-08",0.00320862
"DOGE","2020-02-09",0.00353091
"DOGE","2020-02-10",0.00330279
"DOGE","2020-02-11",0.00308517
"DOGE","2020-02-12",0.00317261
"DOGE","2020-02-13",0.00321598
"DOGE","2020-02-14",0.00314698
"DOGE","2020-02-15",0.00318064
"DOGE","2020-02-16",0.00296456
"DOGE","2020-02-17",0.00277188
"DOGE","2020-02-18",0.00284588
"DOGE","2020-02-19",0.00287394
"DOGE","2020-02-20",0.00267315
"DOGE","2020-02-21",0.00270306
"DOGE","2020-02-22",0.00265538
"DOGE","2020-02-23",0.00268232
"DOGE","2020-02-24",0.00268661
"DOGE","2020-02-25",0.00259088
"DOGE","2020-02-26",0.00248695
"DOGE","2020-02-27",0.00240320
"DOGE","2020-02-28",0.00237312
"DOGE","2020-02-29",0.00232026
"DOGE","2020-03-01",0.00229681
"DOGE","2020-03-02",0.00237024
"DOGE","2020-03-03",0.00252522
"DOGE","2020-03-04",0.00250754
"DOGE","2020-03-05",0.00253070
"DOGE","2020-03-06",0.00251715
"DOGE","2020-03-07",0.00251257
"DOGE","2020-03-08",0.00240763
"DOGE","2020-03-09",0.00223578
"DOGE","2020-03-10",0.00226254
"DOGE","2020-03-11",0.00222756
"DOGE","2020-03-12",0.00218753
"DOGE","2020-03-13",0.00179920
"DOGE","2020-03-14",0.00178442
"DOGE","2020-03-15",0.00181889
"DOGE","2020-03-16",0.00169916
"DOGE","2020-03-17",0.00167740
"DOGE","2020-03-18",0.00161175
"DOGE","2020-03-19",0.00184379
"DOGE","2020-03-20",0.00193073
"DOGE","2020-03-21",0.00185077
"DOGE","2020-03-22",0.00186756
"DOGE","2020-03-23",0.00181669
"DOGE","2020-03-24",0.00191244
"DOGE","2020-03-25",0.00188983
"DOGE","2020-03-26",0.00187164
"DOGE","2020-03-27",0.00186835
"DOGE","2020-03-28",0.00180822
"DOGE","2020-03-29",0.00180477
"DOGE","2020-03-30",0.00186775
"DOGE","2020-03-31",0.00185068
"DOGE","2020-04-01",0.00186719
"DOGE","2020-04-02",0.00193964
"DOGE","2020-04-03",0.00191628
"DOGE","2020-04-04",0.00190978
"DOGE","2020-04-05",0.00190914
"DOGE","2020-04-06",0.00198339
"DOGE","2020-04-07",0.00202968
"DOGE","2020-04-08",0.00204356
"DOGE","2020-04-09",0.00203307
"DOGE","2020-04-10",0.00202251
"DOGE","2020-04-11",0.00200424
"DOGE","2020-04-12",0.00200919
"DOGE","2020-04-13",0.00199046
"DOGE","2020-04-14",0.00197991
"DOGE","2020-04-15",0.00197530
"DOGE","2020-04-16",0.00202859
"DOGE","2020-04-17",0.00202927
"DOGE","2020-04-18",0.00206212
"DOGE","2020-04-19",0.00207286
"DOGE","2020-04-20",0.00206576
"DOGE","2020-04-21",0.00203193
"DOGE","2020-04-22",0.00203287
"DOGE","2020-04-23",0.00212303
"DOGE","2020-04-24",0.00212060
"DOGE","2020-04-25",0.00214594
"DOGE","2020-04-26",0.00244447
"DOGE","2020-04-27",0.00241422
"DOGE","2020-04-28",0.00237190
"DOGE","2020-04-29",0.00254176
"DOGE","2020-04-30",0.00268911
"DOGE","2020-05-01",0.00255911
"DOGE","2020-05-02",0.00255306
"DOGE","2020-05-03",0.00258314
"DOGE","2020-05-04",0.00251898
"DOGE","2020-05-05",0.00252076
"DOGE","2020-05-06",0.00258290
"DOGE","2020-05-07",0.00267808
"DOGE","2020-05-08",0.00267154
"DOGE","2020-05-09",0.00263391
"DOGE","2020-05-10",0.00261275
"DOGE","2020-05-11",0.00251241
"DOGE","2020-05-12",0.00251346
"DOGE","2020-05-13",0.00252777
"DOGE","2020-05-14",0.00262340
"DOGE","2020-05-15",0.00257705
"DOGE","2020-05-16",0.00253444
"DOGE","2020-05-17",0.00257805
"DOGE","2020-05-18",0.00258689
"DOGE","2020-05-19",0.00256500
"DOGE","2020-05-20",0.00256349
"DOGE","2020-05-21",0.00254926
"DOGE","2020-05-22",0.00254341
"DOGE","2020-05-23",0.00256459
"DOGE","2020-05-24",0.00256102
"DOGE","2020-05-25",0.00254622
"DOGE","2020-05-26",0.00254208
"DOGE","2020-05-27",0.00252921
"DOGE","2020-05-28",0.00255888
"DOGE","2020-05-29",0.00254922
"DOGE","2020-05-30",0.00262566
"DOGE","2020-05-31",0.00261745
"DOGE","2020-06-01",0.00266157
"DOGE","2020-06-02",0.00265494
"DOGE","2020-06-03",0.00259805
"DOGE","2020-06-04",0.00266921
"DOGE","2020-06-05",0.00263376
"DOGE","2020-06-06",0.00260610
"DOGE","2020-06-07",0.00260950
"DOGE","2020-06-08",0.00260662
"DOGE","2020-06-09",0.00258738
"DOGE","2020-06-10",0.00259466
"DOGE","2020-06-11",0.00260241
"DOGE","2020-06-12",0.00253270
"DOGE","2020-06-13",0.00254096
"DOGE","2020-06-14",0.00255407
"DOGE","2020-06-15",0.00251590
"DOGE","2020-06-16",0.00253014
"DOGE","2020-06-17",0.00249247
"DOGE","2020-06-18",0.00249272
"DOGE","2020-06-19",0.00247167
"DOGE","2020-06-20",0.00246602
"DOGE","2020-06-21",0.00247753
"DOGE","2020-06-22",0.00249463
"DOGE","2020-06-23",0.00249210
"DOGE","2020-06-24",0.00249672
"DOGE","2020-06-25",0.00243306
"DOGE","2020-06-26",0.00242713
"DOGE","2020-06-27",0.00237880
"DOGE","2020-06-28",0.00236127
"DOGE","2020-06-29",0.00234143
"DOGE","2020-06-30",0.00234026
"DOGE","2020-07-01",0.00237550
"DOGE","2020-07-02",0.00238190
"DOGE","2020-07-03",0.00236645
"DOGE","2020-07-04",0.00233974
"DOGE","2020-07-05",0.00232734
"DOGE","2020-07-06",0.00262359
"DOGE","2020-07-07",0.00325903
"DOGE","2020-07-08",0.00542002
"DOGE","2020-07-09",0.00501420
"DOGE","2020-07-10",0.00439390
"DOGE","2020-07-11",0.00391976
"DOGE","2020-07-12",0.00384356
"DOGE","2020-07-13",0.00363616
"DOGE","2020-07-14",0.00336925
"DOGE","2020-07-15",0.00330349
"DOGE","2020-07-16",0.00309789
"DOGE","2020-07-17",0.00308418
"DOGE","2020-07-18",0.00362900
"DOGE","2020-07-19",0.00375273
"DOGE","2020-07-20",0.00343300
"DOGE","2020-07-21",0.00330875
"DOGE","2020-07-22",0.00330412
"DOGE","2020-07-23",0.00332117
"DOGE","2020-07-24",0.00332276
"DOGE","2020-07-25",0.00329494
"DOGE","2020-07-26",0.00326967
"DOGE","2020-07-27",0.00324315
"DOGE","2020-07-28",0.00321871
"DOGE","2020-07-29",0.00326189
"DOGE","2020-07-30",0.00324449
"DOGE","2020-07-31",0.00324043
"DOGE","2020-08-01",0.00379661
"DOGE","2020-08-02",0.00373604
"DOGE","2020-08-03",0.00344105
"DOGE","2020-08-04",0.00356076
"DOGE","2020-08-05",0.00357686
"DOGE","2020-08-06",0.00363640
"DOGE","2020-08-07",0.00361137
"DOGE","2020-08-08",0.00353594
"DOGE","2020-08-09",0.00353274
"DOGE","2020-08-10",0.00355730
"DOGE","2020-08-11",0.00357094
"DOGE","2020-08-12",0.00353381
"DOGE","2020-08-13",0.00354929
"DOGE","2020-08-14",0.00357877
"DOGE","2020-08-15",0.00360690
"DOGE","2020-08-16",0.00355153
"DOGE","2020-08-17",0.00371834
"DOGE","2020-08-18",0.00370890
"DOGE","2020-08-19",0.00353822
"DOGE","2020-08-20",0.00349947
"DOGE","2020-08-21",0.00355361
"DOGE","2020-08-22",0.00344658
"DOGE","2020-08-23",0.00345264
"DOGE","2020-08-24",0.00346536
"DOGE","2020-08-25",0.00343401
"DOGE","2020-08-26",0.00334469
"DOGE","2020-08-27",0.00331426
"DOGE","2020-08-28",0.00327113
"DOGE","2020-08-29",0.00330055
"DOGE","2020-08-30",0.00334383
"DOGE","2020-08-31",0.00330799
"DOGE","2020-09-01",0.00328120
"DOGE","2020-09-02",0.00326638
"DOGE","2020-09-03",0.00313354
"DOGE","2020-09-04",0.00295757
"DOGE","2020-09-05",0.00293434
"DOGE","2020-09-06",0.00281355
"DOGE","2020-09-07",0.00283191
"DOGE","2020-09-08",0.00283398
"DOGE","2020-09-09",0.00280684
"DOGE","2020-09-10",0.00285902
"DOGE","2020-09-11",0.00282505
"DOGE","2020-09-12",0.00283071
"DOGE","2020-09-13",0.00282367
"DOGE","2020-09-14",0.00284287
"DOGE","2020-09-15",0.00287788
"DOGE","2020-09-16",0.00285876
"DOGE","2020-09-17",0.00285862
"DOGE","2020-09-18",0.00282493
"DOGE","2020-09-19",0.00281360
"DOGE","2020-09-20",0.00280612
"DOGE","2020-09-21",0.00280229
"DOGE","2020-09-22",0.00267172
"DOGE","2020-09-23",0.00265092
"DOGE","2020-09-24",0.00264999
"DOGE","2020-09-25",0.00272148
"DOGE","2020-09-26",0.00275261
"DOGE","2020-09-27",0.00273393
"DOGE","2020-09-28",0.00273980
"DOGE","2020-09-29",0.00270954
"DOGE","2020-09-30",0.00268511
"DOGE","2020-10-01",0.00268151
"DOGE","2020-10-02",0.00262800
"DOGE","2020-10-03",0.00263960
"DOGE","2020-10-04",0.00268179
"DOGE","2020-10-05",0.00266160
"DOGE","2020-10-06",0.00262786
"DOGE","2020-10-07",0.00261220
"DOGE","2020-10-08",0.00263081
"DOGE","2020-10-09",0.00266676
"DOGE","2020-10-10",0.00271559
"DOGE","2020-10-11",0.00270611
"DOGE","2020-10-12",0.00270764
"DOGE","2020-10-13",0.00267653
"DOGE","2020-10-14",0.00265317
"DOGE","2020-10-15",0.00265053
"DOGE","2020-10-16",0.00261563
"DOGE","2020-10-17",0.00261218
"DOGE","2020-10-18",0.00260105
"DOGE","2020-10-19",0.00261854
"DOGE","2020-10-20",0.00262338
"DOGE","2020-10-21",0.00265741
"DOGE","2020-10-22",0.00268856
"DOGE","2020-10-23",0.00269116
"DOGE","2020-10-24",0.00265316
"DOGE","2020-10-25",0.00267635
"DOGE","2020-10-26",0.00289283
"DOGE","2020-10-27",0.00270831
"DOGE","2020-10-28",0.00269740
"DOGE","2020-10-29",0.00262285
"DOGE","2020-10-30",0.00260696
"DOGE","2020-10-31",0.00260324
"DOGE","2020-11-01",0.00259035
"DOGE","2020-11-02",0.00259212
"DOGE","2020-11-03",0.00253033
"DOGE","2020-11-04",0.00255823
"DOGE","2020-11-05",0.00263884
"DOGE","2020-11-06",0.00280120
"DOGE","2020-11-07",0.00281915
"DOGE","2020-11-08",0.00274173
"DOGE","2020-11-09",0.00278636
"DOGE","2020-11-10",0.00285141
"DOGE","2020-11-11",0.00283705
"DOGE","2020-11-12",0.00279124
"DOGE","2020-11-13",0.00283587
"DOGE","2020-11-14",0.00282145
"DOGE","2020-11-15",0.00281344
"DOGE","2020-11-16",0.00300916
"DOGE","2020-11-17",0.00297583
"DOGE","2020-11-18",0.00299917
"DOGE","2020-11-19",0.00295967
"DOGE","2020-11-20",0.00301078
"DOGE","2020-11-21",0.00354893
"DOGE","2020-11-22",0.00366037
"DOGE","2020-11-23",0.00364797
"DOGE","2020-11-24",0.00420434
"DOGE","2020-11-25",0.00425630
"DOGE","2020-11-26",0.00379348
"DOGE","2020-11-27",0.00335546
"DOGE","2020-11-28",0.00346961
"DOGE","2020-11-29",0.00353010
"DOGE","2020-11-30",0.00358039
"DOGE","2020-12-01",0.00357202
"DOGE","2020-12-02",0.00343639
"DOGE","2020-12-03",0.00349978
"DOGE","2020-12-04",0.00344650
"DOGE","2020-12-05",0.00341428
"DOGE","2020-12-06",0.00344218
"DOGE","2020-12-07",0.00340024
"DOGE","2020-12-08",0.00336063
"DOGE","2020-12-09",0.00318170
"DOGE","2020-12-10",0.00316470
"DOGE","2020-12-11",0.00310967
"DOGE","2020-12-12",0.00318397
"DOGE","2020-12-13",0.00327413
"DOGE","2020-12-14",0.00327897
"DOGE","2020-12-15",0.00325017
"DOGE","2020-12-16",0.00342188
"DOGE","2020-12-17",0.00411293
"DOGE","2020-12-18",0.00396978
"DOGE","2020-12-19",0.00401843
"DOGE","2020-12-20",0.00467753
"DOGE","2020-12-21",0.00540576
"DOGE","2020-12-22",0.00484255
"DOGE","2020-12-23",0.00473517
"DOGE","2020-12-24",0.00457729
"DOGE","2020-12-25",0.00461316
"DOGE","2020-12-26",0.00463980
"DOGE","2020-12-27",0.00480475
"DOGE","2020-12-28",0.00471627
"DOGE","2020-12-29",0.00460785
"DOGE","2020-12-30",0.00470300
"DOGE","2020-12-31",0.00474347
"DOGE","2021-01-01",0.00568496
"DOGE","2021-01-02",0.01369815
"DOGE","2021-01-03",0.01386655
"DOGE","2021-01-04",0.01142102
"DOGE","2021-01-05",0.01021856
"DOGE","2021-01-06",0.01085421
"DOGE","2021-01-07",0.01053197
"DOGE","2021-01-08",0.01028548
"DOGE","2021-01-09",0.01074016
"DOGE","2021-01-10",0.01086724
"DOGE","2021-01-11",0.00985798
"DOGE","2021-01-12",0.00914451
"DOGE","2021-01-13",0.00864613
"DOGE","2021-01-14",0.01002992
"DOGE","2021-01-15",0.00979644
"DOGE","2021-01-16",0.00953136
"DOGE","2021-01-17",0.00936668
